Timestamp,Processor(_Total) % Processor Time,Memory Available MBytes,PhysicalDisk(_Total) Disk Reads/sec,PhysicalDisk(_Total) Disk Writes/sec,Network Interface(eth0) Bytes Total/sec,request
2024-09-10 13:11:30,10.544854485448544,2045.6445644564456,32.77245605162895,23.26965490248896,501150.1150115011,1009.2009200920093
2024-09-10 13:12:00,10.546804680468046,2045.5421542154215,25.01183763052883,20.78609680094219,501200.1200120012,1009.6009600960097
2024-09-10 13:12:30,10.548754875487548,2045.4397439743975,33.5165655760648,22.110490586525238,501250.12501250126,1010.00100010001
2024-09-10 13:13:00,10.550705070507052,2045.3373337333733,34.25303907114429,20.438458100708363,501300.1300130013,1010.4010401040103
2024-09-10 13:13:30,10.552655265526553,2045.2349234923493,30.00999355544363,19.653075640514473,501350.13501350133,1010.8010801080108
2024-09-10 13:14:00,10.554605460546055,2045.1325132513252,29.80713480554554,29.556576813077488,501400.1400140014,1011.2011201120112
2024-09-10 13:14:30,10.556555655565557,2045.030103010301,30.514579387399518,26.473085022260253,501450.14501450147,1011.6011601160116
2024-09-10 13:15:00,10.558505850585059,2044.927692769277,27.47711902276892,14.449925135895242,501500.1500150015,1012.001200120012
2024-09-10 13:15:30,10.56045604560456,2044.8252825282527,27.1559336532462,21.282147394535798,501550.15501550154,1012.4012401240124
2024-09-10 13:16:00,10.562406240624062,2044.7228722872287,35.40096644165537,28.34833820118909,501600.1600160016,1012.8012801280128
2024-09-10 13:16:30,10.564356435643564,2044.6204620462047,34.31458294539143,29.75237762815443,501650.1650165017,1013.2013201320132
2024-09-10 13:17:00,10.566306630663066,2044.5180518051804,22.593563939749075,29.906199905954445,501700.1700170017,1013.6013601360136
2024-09-10 13:17:30,10.568256825682568,2044.4156415641564,39.81042498273868,25.471897512812607,501750.17501750175,1014.001400140014
2024-09-10 13:18:00,10.570207020702071,2044.3132313231324,28.97215720025186,24.53063895297495,501800.1800180018,1014.4014401440144
2024-09-10 13:18:30,10.572157215721573,2044.2108210821082,40.71391554379101,18.585662697330925,501850.1850185018,1014.8014801480148
2024-09-10 13:19:00,10.574107410741075,2044.1084108410842,28.010249071147413,27.145395174734244,501900.1900190019,1015.2015201520152
2024-09-10 13:19:30,10.576057605760576,2044.00600060006,24.580929765132247,26.35392464980784,501950.19501950196,1015.6015601560156
2024-09-10 13:20:00,10.578007800780078,2043.903590359036,37.23855289515276,31.24985874082725,502000.200020002,1016.001600160016
2024-09-10 13:20:30,10.57995799579958,2043.8011801180119,39.42088713989589,24.338780002422332,502050.20502050204,1016.4016401640164
2024-09-10 13:21:00,10.581908190819082,2043.6987698769876,26.362914707495296,18.930159109123892,502100.2100210021,1016.8016801680168
2024-09-10 13:21:30,10.583858385838584,2043.5963596359636,31.216841768465585,27.29543616312746,502150.21502150217,1017.2017201720172
2024-09-10 13:22:00,10.585808580858085,2043.4939493949396,33.302976624691134,30.262138184138642,502200.2200220022,1017.6017601760176
2024-09-10 13:22:30,10.587758775877587,2043.3915391539153,17.28307717954103,23.507546341782103,502250.22502250224,1018.001800180018
2024-09-10 13:23:00,10.589708970897089,2043.2891289128913,29.452931473190226,31.30778691896561,502300.2300230023,1018.4018401840184
2024-09-10 13:23:30,10.591659165916592,2043.186718671867,31.935192448486166,22.290346758082343,502350.2350235024,1018.8018801880188
2024-09-10 13:24:00,10.593609360936094,2043.084308430843,37.21873802660197,26.67571862087661,502400.2400240024,1019.2019201920192
2024-09-10 13:24:30,10.595559555955596,2042.981898189819,28.08502643855981,30.157178570524398,502450.24502450245,1019.6019601960196
2024-09-10 13:25:00,10.597509750975098,2042.8794879487948,34.616243782977385,30.89131827245312,502500.2500250025,1020.00200020002
2024-09-10 13:25:30,10.5994599459946,2042.7770777077708,32.91171044825165,13.998048423184317,502550.2550255025,1020.4020402040204
2024-09-10 13:26:00,10.601410141014101,2042.6746674667468,33.25526272055704,19.774386702235894,502600.2600260026,1020.8020802080208
2024-09-10 13:26:30,10.603360336033603,2042.5722572257225,29.94040916816854,16.29224524577455,502650.26502650266,1021.2021202120212
2024-09-10 13:27:00,10.605310531053105,2042.4698469846985,29.10982886547113,21.87990048624727,502700.2700270027,1021.6021602160216
2024-09-10 13:27:30,10.607260726072607,2042.3674367436743,30.556802979094492,22.911703576955226,502750.27502750274,1022.002200220022
2024-09-10 13:28:00,10.609210921092108,2042.2650265026502,29.24585636056107,31.26388570286764,502800.2800280028,1022.4022402240224
2024-09-10 13:28:30,10.611161116111612,2042.1626162616262,29.89571338320009,31.791927290602544,502850.28502850287,1022.8022802280228
2024-09-10 13:29:00,10.613111311131114,2042.060206020602,26.639453821812495,33.0833129788674,502900.2900290029,1023.2023202320232
2024-09-10 13:29:30,10.615061506150616,2041.957795779578,38.41527641145687,27.213484284455706,502950.29502950294,1023.6023602360236
2024-09-10 13:30:00,10.617011701170117,2041.855385538554,33.476977998714894,21.849178621906745,503000.300030003,1024.002400240024
2024-09-10 13:30:30,10.618961896189619,2041.7529752975297,25.865806225230997,22.729160050357414,503050.3050305031,1024.4024402440243
2024-09-10 13:31:00,10.62091209120912,2041.6505650565057,39.72137251294676,30.090566258844753,503100.3100310031,1024.8024802480247
2024-09-10 13:31:30,10.622862286228623,2041.5481548154814,25.32956167533306,24.636199690063073,503150.31503150315,1025.2025202520251
2024-09-10 13:32:00,10.624812481248124,2041.4457445744574,30.110649694643886,26.496002198823955,503200.3200320032,1025.6025602560255
2024-09-10 13:32:30,10.626762676267626,2041.3433343334334,34.61160338665389,18.768300439148696,503250.3250325032,1026.002600260026
2024-09-10 13:33:00,10.628712871287128,2041.2409240924092,31.74906380826724,35.87090496495084,503300.3300330033,1026.4026402640263
2024-09-10 13:33:30,10.630663066306631,2041.1385138513851,24.715741480642137,30.364720110356863,503350.33503350336,1026.8026802680267
2024-09-10 13:34:00,10.632613261326133,2041.0361036103611,30.628849585012773,21.196945886306786,503400.3400340034,1027.2027202720271
2024-09-10 13:34:30,10.634563456345635,2040.9336933693369,26.22461064984772,22.042819077325433,503450.34503450344,1027.6027602760275
2024-09-10 13:35:00,10.636513651365137,2040.8312831283129,30.065378172100964,27.105573578436832,503500.3500350035,1028.002800280028
2024-09-10 13:35:30,10.638463846384639,2040.7288728872886,28.05475603616248,33.20103893070623,503550.35503550357,1028.4028402840283
2024-09-10 13:36:00,10.64041404140414,2040.6264626462646,33.555626027185596,25.180906588246593,503600.3600360036,1028.8028802880287
2024-09-10 13:36:30,10.642364236423642,2040.5240524052406,37.83087594317624,29.46415381186855,503650.36503650364,1029.2029202920291
2024-09-10 13:37:00,10.644314431443144,2040.4216421642163,35.10164749987602,33.686902294746005,503700.3700370037,1029.6029602960296
2024-09-10 13:37:30,10.646264626462646,2040.3192319231923,36.74136461322719,17.500596545534076,503750.3750375038,1030.00300030003
2024-09-10 13:38:00,10.648214821482147,2040.2168216821683,39.63056045196402,28.757249301754456,503800.3800380038,1030.4030403040304
2024-09-10 13:38:30,10.650165016501651,2040.114411441144,23.92105494516659,16.251300653192644,503850.38503850385,1030.8030803080308
2024-09-10 13:39:00,10.652115211521153,2040.01200120012,35.204178505392086,22.690980828871613,503900.3900390039,1031.2031203120312
2024-09-10 13:39:30,10.654065406540655,2039.909590959096,30.495313919143648,17.73577631790787,503950.3950395039,1031.6031603160316
2024-09-10 13:40:00,10.656015601560156,2039.8071807180718,25.263832931029842,24.90184162955146,504000.400040004,1032.003200320032
2024-09-10 13:40:30,10.657965796579658,2039.7047704770478,35.36309015500276,16.700241455855522,504050.40504050406,1032.4032403240324
2024-09-10 13:41:00,10.65991599159916,2039.6023602360235,35.569138337937396,26.21910192638869,504100.4100410041,1032.8032803280328
2024-09-10 13:41:30,10.661866186618662,2039.4999499949995,32.5790334058631,28.335854305621847,504150.41504150414,1033.2033203320332
2024-09-10 13:42:00,10.663816381638163,2039.3975397539755,32.69123855802792,22.71756106709688,504200.4200420042,1033.6033603360336
2024-09-10 13:42:30,10.665766576657665,2039.2951295129512,42.30867765772042,35.256568679005994,504250.42504250427,1034.003400340034
2024-09-10 13:43:00,10.667716771677167,2039.1927192719272,32.98851931432378,32.61313570144852,504300.4300430043,1034.4034403440344
2024-09-10 13:43:30,10.669666966696669,2039.0903090309032,24.22586828056404,29.05217496259097,504350.43504350435,1034.8034803480348
2024-09-10 13:44:00,10.671617161716172,2038.987898789879,34.483081055159246,23.685056302761062,504400.4400440044,1035.2035203520352
2024-09-10 13:44:30,10.673567356735674,2038.885488548855,40.191817256768346,18.26356834141327,504450.4450445045,1035.6035603560356
2024-09-10 13:45:00,10.675517551755176,2038.7830783078307,30.35824651405148,31.05319595832723,504500.4500450045,1036.003600360036
2024-09-10 13:45:30,10.677467746774678,2038.6806680668067,32.81376970816764,27.83485780548645,504550.45504550455,1036.4036403640364
2024-09-10 13:46:00,10.67941794179418,2038.5782578257827,34.405264388131954,22.559885192452363,504600.4600460046,1036.8036803680368
2024-09-10 13:46:30,10.681368136813681,2038.4758475847584,33.71361686866409,22.045057432429847,504650.4650465046,1037.2037203720372
2024-09-10 13:47:00,10.683318331833183,2038.3734373437344,31.570356750715014,24.83251423671754,504700.4700470047,1037.6037603760376
2024-09-10 13:47:30,10.685268526852685,2038.2710271027104,34.259116191447916,25.201679080628363,504750.47504750476,1038.003800380038
2024-09-10 13:48:00,10.687218721872187,2038.1686168616861,32.0560413369622,27.233124170625697,504800.48004800477,1038.4038403840384
2024-09-10 13:48:30,10.689168916891688,2038.0662066206621,25.11291080157988,22.764632130943387,504850.48504850484,1038.8038803880388
2024-09-10 13:49:00,10.691119111911192,2037.9637963796379,35.97386786375184,30.56418736506963,504900.4900490049,1039.2039203920392
2024-09-10 13:49:30,10.693069306930694,2037.8613861386139,32.564003975265884,18.684861475588946,504950.49504950497,1039.6039603960396
2024-09-10 13:50:00,10.695019501950195,2037.7589758975898,29.480472263512706,25.391910097342205,505000.500050005,1040.00400040004
2024-09-10 13:50:30,10.696969696969697,2037.6565656565656,36.679396768731465,25.41189349582785,505050.50505050505,1040.4040404040404
2024-09-10 13:51:00,10.698919891989199,2037.5541554155416,27.243442256436193,26.33142357514945,505100.5100510051,1040.8040804080408
2024-09-10 13:51:30,10.7008700870087,2037.4517451745176,30.93023032382642,20.097437735758138,505150.5150515052,1041.2041204120412
2024-09-10 13:52:00,10.702820282028203,2037.3493349334933,27.90040859938125,23.69480916416427,505200.5200520052,1041.6041604160416
2024-09-10 13:52:30,10.704770477047704,2037.2469246924693,41.27319995308662,26.77458943039016,505250.52505250525,1042.004200420042
2024-09-10 13:53:00,10.706720672067206,2037.144514451445,33.15415562980614,27.125693507317827,505300.5300530053,1042.4042404240424
2024-09-10 13:53:30,10.708670867086708,2037.042104210421,33.60007400942328,29.02026888551672,505350.53505350533,1042.8042804280428
2024-09-10 13:54:00,10.710621062106211,2036.939693969397,25.501078282174408,27.929821499300438,505400.5400540054,1043.2043204320432
2024-09-10 13:54:30,10.712571257125713,2036.8372837283728,34.123180840114976,19.76865198956023,505450.54505450546,1043.6043604360436
2024-09-10 13:55:00,10.714521452145215,2036.7348734873488,36.54031643959858,25.901745173429813,505500.5500550055,1044.004400440044
2024-09-10 13:55:30,10.716471647164717,2036.6324632463247,22.18950948997111,29.497904853550693,505550.55505550554,1044.4044404440444
2024-09-10 13:56:00,10.718421842184219,2036.5300530053005,22.513804581397487,21.008799875460355,505600.5600560056,1044.8044804480448
2024-09-10 13:56:30,10.72037203720372,2036.4276427642765,39.10427938928983,33.84356783283472,505650.5650565057,1045.2045204520452
2024-09-10 13:57:00,10.722322232223222,2036.3252325232522,31.053410326602602,29.7142774162023,505700.5700570057,1045.6045604560456
2024-09-10 13:57:30,10.724272427242724,2036.2228222822282,25.33897013042725,27.76649099996893,505750.57505750575,1046.004600460046
2024-09-10 13:58:00,10.726222622262226,2036.1204120412042,24.992145100852888,18.43401892599165,505800.5800580058,1046.4046404640465
2024-09-10 13:58:30,10.728172817281727,2036.01800180018,40.6778647113258,30.085599092014146,505850.5850585059,1046.8046804680469
2024-09-10 13:59:00,10.730123012301231,2035.915591559156,32.39355858491167,21.66370240856658,505900.5900590059,1047.2047204720473
2024-09-10 13:59:30,10.732073207320733,2035.813181318132,36.20237613221428,24.676808644646584,505950.59505950595,1047.6047604760477
2024-09-10 14:00:00,10.734023402340235,2035.7107710771077,39.710194710139774,20.170634401707208,506000.600060006,1048.004800480048
2024-09-10 14:00:30,10.735973597359736,2035.6083608360836,37.18388625502297,27.973359130965825,506050.60506050603,1048.4048404840485
2024-09-10 14:01:00,10.737923792379238,2035.5059505950594,27.158102630592047,26.846291787010443,506100.6100610061,1048.8048804880489
2024-09-10 14:01:30,10.73987398739874,2035.4035403540354,29.513072165856414,24.35289792186589,506150.61506150616,1049.2049204920493
2024-09-10 14:02:00,10.741824182418242,2035.3011301130114,26.83090665347178,20.007672163117647,506200.6200620062,1049.6049604960497
2024-09-10 14:02:30,10.743774377437743,2035.1987198719871,30.893113784606726,23.11553595802298,506250.62506250624,1050.00500050005
2024-09-10 14:03:00,10.745724572457245,2035.096309630963,34.271622287757,18.420669778080807,506300.6300630063,1050.4050405040505
2024-09-10 14:03:30,10.747674767476747,2034.993899389939,37.756845073341424,18.907429711420967,506350.6350635064,1050.8050805080509
2024-09-10 14:04:00,10.749624962496249,2034.8914891489148,24.89847955935811,22.5885849790097,506400.6400640064,1051.2051205120513
2024-09-10 14:04:30,10.751575157515752,2034.7890789078908,29.846684376933506,26.90886368046392,506450.64506450645,1051.6051605160517
2024-09-10 14:05:00,10.753525352535254,2034.6866686668666,32.22965180038544,26.293627208795485,506500.6500650065,1052.005200520052
2024-09-10 14:05:30,10.755475547554756,2034.5842584258426,31.698955397664243,35.062662822111946,506550.6550655065,1052.4052405240525
2024-09-10 14:06:00,10.757425742574258,2034.4818481848185,34.037618002923764,29.343622607496414,506600.6600660066,1052.805280528053
2024-09-10 14:06:30,10.75937593759376,2034.3794379437943,29.143812139294365,18.971481956381854,506650.66506650666,1053.2053205320533
2024-09-10 14:07:00,10.761326132613261,2034.2770277027703,40.98844098548225,28.764067808185846,506700.6700670067,1053.6053605360537
2024-09-10 14:07:30,10.763276327632763,2034.1746174617463,21.606658038805097,16.427336255369667,506750.67506750673,1054.005400540054
2024-09-10 14:08:00,10.765226522652265,2034.072207220722,34.36419219492692,29.314715677902296,506800.6800680068,1054.4054405440545
2024-09-10 14:08:30,10.767176717671767,2033.969796979698,27.23456307660551,21.910696338905264,506850.68506850686,1054.805480548055
2024-09-10 14:09:00,10.769126912691268,2033.8673867386738,29.154882487168294,20.16243694797204,506900.6900690069,1055.2055205520553
2024-09-10 14:09:30,10.771077107710772,2033.7649764976497,29.992307592162405,25.454979563775808,506950.69506950694,1055.6055605560557
2024-09-10 14:10:00,10.773027302730274,2033.6625662566257,33.68035970841946,22.912759315064967,507000.700070007,1056.005600560056
2024-09-10 14:10:30,10.774977497749775,2033.5601560156015,33.152688701167925,21.86058544701897,507050.7050705071,1056.4056405640565
2024-09-10 14:11:00,10.776927692769277,2033.4577457745775,40.21971898559312,22.421275073951573,507100.7100710071,1056.8056805680567
2024-09-10 14:11:30,10.778877887788779,2033.3553355335534,27.238745527775084,29.230859321721844,507150.71507150715,1057.205720572057
2024-09-10 14:12:00,10.78082808280828,2033.2529252925292,28.142997256636356,24.88372143344246,507200.7200720072,1057.6057605760575
2024-09-10 14:12:30,10.782778277827783,2033.1505150515052,42.83040194975179,23.586750901666083,507250.7250725072,1058.005800580058
2024-09-10 14:13:00,10.784728472847284,2033.048104810481,33.85764071988828,20.918416468209912,507300.7300730073,1058.4058405840583
2024-09-10 14:13:30,10.786678667866786,2032.945694569457,32.65096054279016,26.216261639453723,507350.73507350736,1058.8058805880587
2024-09-10 14:14:00,10.788628862886288,2032.843284328433,31.412826581735033,17.364429054481512,507400.7400740074,1059.205920592059
2024-09-10 14:14:30,10.790579057905791,2032.7408740874087,33.773147905179734,36.28524204867611,507450.74507450743,1059.6059605960595
2024-09-10 14:15:00,10.792529252925293,2032.6384638463846,32.103308011560145,16.89715788468451,507500.7500750075,1060.00600060006
2024-09-10 14:15:30,10.794479447944795,2032.5360536053606,25.156909035796982,27.146223628201938,507550.75507550756,1060.4060406040603
2024-09-10 14:16:00,10.796429642964297,2032.4336433643364,38.787516403512726,23.75773282488106,507600.7600760076,1060.8060806080607
2024-09-10 14:16:30,10.798379837983799,2032.3312331233124,27.62718191304407,30.446684148851165,507650.76507650764,1061.206120612061
2024-09-10 14:17:00,10.8003300330033,2032.2288228822881,37.56486666931737,26.533872159388928,507700.7700770077,1061.6061606160615
2024-09-10 14:17:30,10.802280228022802,2032.126412641264,26.84370629644374,28.278443172017887,507750.7750775078,1062.006200620062
2024-09-10 14:18:00,10.804230423042304,2032.02400240024,24.55150982788861,16.942031642645222,507800.7800780078,1062.4062406240623
2024-09-10 14:18:30,10.806180618061806,2031.9215921592158,30.559785472326553,21.06441968525864,507850.78507850785,1062.8062806280627
2024-09-10 14:19:00,10.808130813081307,2031.8191819181918,32.78194091687638,25.907299591223527,507900.7900790079,1063.2063206320631
2024-09-10 14:19:30,10.81008100810081,2031.7167716771678,23.019142154561436,15.4617911366932,507950.7950795079,1063.6063606360635
2024-09-10 14:20:00,10.812031203120313,2031.6143614361436,30.03431503548925,26.355728681348513,508000.800080008,1064.006400640064
2024-09-10 14:20:30,10.813981398139815,2031.5119511951195,28.734641497690305,29.073100991301345,508050.80508050806,1064.4064406440643
2024-09-10 14:21:00,10.815931593159316,2031.4095409540955,36.61005286704394,30.718898921637248,508100.8100810081,1064.8064806480647
2024-09-10 14:21:30,10.817881788178818,2031.3071307130713,28.66709911110155,25.43906994592377,508150.81508150813,1065.2065206520651
2024-09-10 14:22:00,10.81983198319832,2031.2047204720473,32.461679825839184,26.48027971299514,508200.8200820082,1065.6065606560655
2024-09-10 14:22:30,10.821782178217822,2031.102310231023,28.498174135732583,29.24814964994533,508250.82508250827,1066.006600660066
2024-09-10 14:23:00,10.823732373237323,2030.999899989999,34.049546363944536,18.263934833917986,508300.8300830083,1066.4066406640663
2024-09-10 14:23:30,10.825682568256825,2030.897489748975,35.54780061990076,19.806796343128042,508350.83508350834,1066.8066806680667
2024-09-10 14:24:00,10.827632763276327,2030.7950795079507,35.309354400257035,29.763210353714875,508400.8400840084,1067.2067206720671
2024-09-10 14:24:30,10.829582958295829,2030.6926692669267,34.252334822368425,22.641799191438785,508450.8450845085,1067.6067606760676
2024-09-10 14:25:00,10.831533153315332,2030.5902590259027,34.09541992715848,26.717100148871467,508500.8500850085,1068.006800680068
2024-09-10 14:25:30,10.833483348334834,2030.4878487848785,32.36164693752847,26.354455641555095,508550.85508550855,1068.4068406840684
2024-09-10 14:26:00,10.835433543354336,2030.3854385438544,36.24699289552268,25.238425661476786,508600.8600860086,1068.8068806880688
2024-09-10 14:26:30,10.837383738373838,2030.2830283028302,44.20039904862093,25.834799973637057,508650.8650865086,1069.2069206920692
2024-09-10 14:27:00,10.83933393339334,2030.1806180618062,38.0385855961824,29.793138932194676,508700.8700870087,1069.6069606960696
2024-09-10 14:27:30,10.841284128412841,2030.0782078207822,34.88998451428277,24.188243618041124,508750.87508750876,1070.00700070007
2024-09-10 14:28:00,10.843234323432343,2029.975797579758,26.8944621747132,21.39316389815656,508800.8800880088,1070.4070407040704
2024-09-10 14:28:30,10.845184518451845,2029.873387338734,29.08865379114251,27.173402454377253,508850.88508850883,1070.8070807080708
2024-09-10 14:29:00,10.847134713471347,2029.7709770977099,43.55872024000384,21.885775579787097,508900.8900890089,1071.2071207120712
2024-09-10 14:29:30,10.849084908490848,2029.6685668566856,26.683956839716828,23.487034648587464,508950.89508950897,1071.6071607160716
2024-09-10 14:30:00,10.851035103510352,2029.5661566156616,27.156473160930446,19.616164622836678,509000.900090009,1072.007200720072
2024-09-10 14:30:30,10.852985298529854,2029.4637463746374,33.50251942870283,19.418856694460445,509050.90509050904,1072.4072407240724
2024-09-10 14:31:00,10.854935493549355,2029.3613361336133,26.491563876895462,30.660941844910106,509100.9100910091,1072.8072807280728
2024-09-10 14:31:30,10.856885688568857,2029.2589258925893,31.936476972095335,21.976550017774862,509150.9150915092,1073.2073207320732
2024-09-10 14:32:00,10.858835883588359,2029.156515651565,30.81412996937984,13.520399556303692,509200.9200920092,1073.6073607360736
2024-09-10 14:32:30,10.86078607860786,2029.054105410541,26.318576328175002,23.489524019124598,509250.92509250925,1074.007400740074
2024-09-10 14:33:00,10.862736273627362,2028.951695169517,35.22199628252841,24.701332944466447,509300.9300930093,1074.4074407440744
2024-09-10 14:33:30,10.864686468646864,2028.8492849284928,31.184577582992702,14.958196527440093,509350.9350935093,1074.8074807480748
2024-09-10 14:34:00,10.866636663666366,2028.7468746874688,24.73305283533806,25.140303403564282,509400.9400940094,1075.2075207520752
2024-09-10 14:34:30,10.868586858685868,2028.6444644464445,32.29014730546366,29.507905969716354,509450.94509450946,1075.6075607560756
2024-09-10 14:35:00,10.870537053705371,2028.5420542054205,34.367299398711,23.159538266677792,509500.9500950095,1076.007600760076
2024-09-10 14:35:30,10.872487248724873,2028.4396439643965,27.841200093242684,26.01347675315593,509550.95509550953,1076.4076407640764
2024-09-10 14:36:00,10.874437443744375,2028.3372337233723,21.11099483970864,18.964542834720127,509600.9600960096,1076.8076807680768
2024-09-10 14:36:30,10.876387638763877,2028.2348234823482,44.02110580393006,23.43582113515198,509650.96509650967,1077.2077207720772
2024-09-10 14:37:00,10.878337833783378,2028.1324132413242,27.568616906694984,30.250851480004748,509700.9700970097,1077.6077607760776
2024-09-10 14:37:30,10.88028802880288,2028.0300030003,28.577258151723992,23.760955425599448,509750.97509750974,1078.007800780078
2024-09-10 14:38:00,10.882238223822382,2027.927592759276,21.067553277593852,29.352805980794198,509800.9800980098,1078.4078407840784
2024-09-10 14:38:30,10.884188418841884,2027.8251825182517,34.593127339629305,28.577272538811595,509850.9850985099,1078.8078807880788
2024-09-10 14:39:00,10.886138613861386,2027.7227722772277,34.800978974084046,32.91459978638625,509900.9900990099,1079.2079207920792
2024-09-10 14:39:30,10.888088808880887,2027.6203620362037,26.64583602105776,33.450280950026794,509950.99509950995,1079.6079607960796
2024-09-10 14:40:00,10.890039003900391,2027.5179517951794,30.63756361301605,23.10992583299732,510001.00010001,1080.00800080008
2024-09-10 14:40:30,10.891989198919893,2027.4155415541554,23.05934356222291,29.204598201571336,510051.00510051,1080.4080408040804
2024-09-10 14:41:00,10.893939393939394,2027.3131313131314,32.09869123771355,25.317882007402094,510101.0101010101,1080.8080808080808
2024-09-10 14:41:30,10.895889588958896,2027.2107210721072,31.711654594212227,26.483038289597392,510151.01510151016,1081.2081208120812
2024-09-10 14:42:00,10.897839783978398,2027.1083108310831,25.14908884894282,19.481044525009537,510201.0201020102,1081.6081608160816
2024-09-10 14:42:30,10.8997899789979,2027.005900590059,27.999957059346293,26.21864229827861,510251.02510251023,1082.008200820082
2024-09-10 14:43:00,10.901740174017402,2026.9034903490349,36.14647069016678,24.563153041615745,510301.0301030103,1082.4082408240824
2024-09-10 14:43:30,10.903690369036903,2026.8010801080109,33.78692997511176,25.835093108754865,510351.03510351037,1082.8082808280828
2024-09-10 14:44:00,10.905640564056405,2026.6986698669866,33.37871720473469,30.922685286607866,510401.0401040104,1083.2083208320832
2024-09-10 14:44:30,10.907590759075907,2026.5962596259626,31.07902105541334,30.95163692595114,510451.04510451044,1083.6083608360836
2024-09-10 14:45:00,10.909540954095409,2026.4938493849386,37.91681930625016,28.17045358689941,510501.0501050105,1084.008400840084
2024-09-10 14:45:30,10.911491149114912,2026.3914391439143,29.026775256600406,27.427034122558403,510551.0551055106,1084.4084408440845
2024-09-10 14:46:00,10.913441344134414,2026.2890289028903,29.97280675877649,28.214336170752823,510601.0601060106,1084.8084808480849
2024-09-10 14:46:30,10.915391539153916,2026.186618661866,28.28389544367923,17.62331098038609,510651.06510651065,1085.2085208520853
2024-09-10 14:47:00,10.917341734173418,2026.084208420842,32.777308792608075,13.896023934642265,510701.0701070107,1085.6085608560857
2024-09-10 14:47:30,10.91929192919292,2025.981798179818,38.2850179763487,24.527353266146132,510751.0751075107,1086.008600860086
2024-09-10 14:48:00,10.921242124212421,2025.8793879387938,30.349370491697517,20.86960482918955,510801.0801080108,1086.4086408640865
2024-09-10 14:48:30,10.923192319231923,2025.7769776977698,28.52473490990724,21.729398786393585,510851.08510851086,1086.8086808680869
2024-09-10 14:49:00,10.925142514251425,2025.6745674567458,34.79060857840416,26.467491856983422,510901.0901090109,1087.2087208720873
2024-09-10 14:49:30,10.927092709270926,2025.5721572157215,34.0529527879078,28.97995783947895,510951.09510951093,1087.6087608760877
2024-09-10 14:50:00,10.929042904290428,2025.4697469746975,36.22146889706005,14.972659811083062,511001.100110011,1088.008800880088
