Timestamp,CPU_Usage,Memory_Available_MB,Disk_Reads_per_sec,Disk_Writes_per_sec,Network_Bytes_Total_per_sec
2024-01-03 16:00:00,36.85607058124285,3949.499015939491,5.195657755426842,64.85048201186882,865.5623831722035
2024-01-03 17:00:00,52.56176498949491,6163.07611112224,78.6278199384033,26.74020278575413,102.8425921574767
2024-01-03 18:00:00,28.45545349848576,2671.440020378116,20.13637821359744,1.5110684214475034,125.95519637935826
2024-01-03 19:00:00,68.13181884524238,1773.3187919197626,25.862083488803876,96.50153694544719,979.1515551006156
2024-01-03 20:00:00,24.473038620786248,3482.355103485436,16.47063534322959,25.089304569110247,673.8388982700046
2024-01-03 21:00:00,79.21321619603104,3010.672941578572,33.02150648714976,67.60262880525475,846.8872244289528
2024-01-03 22:00:00,66.33468615779944,3074.1568431919304,75.6751505688635,70.66298698787095,324.329377351518
2024-01-03 23:00:00,31.922940892050345,2635.2542573493693,51.93858595039374,61.00074170794857,676.4837495206044
2024-01-04 00:00:00,20.331327027416144,1294.6523274545332,20.488127415071254,31.290739421364822,594.2418273085972
2024-01-04 01:00:00,68.92768570729005,1125.1175431338966,87.78300781520409,27.109625376406576,603.150120122947
2024-01-04 02:00:00,62.41144063085703,7914.056728152221,87.95818549515292,59.76682827027031,682.5324595377216
2024-01-04 03:00:00,63.74043008245924,3994.4119361510366,87.05784250460069,86.60956336116915,575.3591731290986
2024-01-04 04:00:00,66.27622080115674,3690.2865301177717,23.87962113815393,94.67337289233956,429.06236930266596
2024-01-04 05:00:00,24.44267910404542,5757.530978851489,45.12393441809881,10.590580440375764,275.92269438054683
2024-01-04 06:00:00,41.507943712656356,2527.7772150554492,98.49896561408751,15.482861259771985,768.581330913202
2024-01-04 07:00:00,26.952143571507783,7649.728287651577,77.20124763099903,94.47362587830797,226.2724300031862
2024-01-04 08:00:00,71.78620555253562,6504.415100908865,2.716742122555982,73.65352283347926,692.3543061544142
2024-01-04 09:00:00,57.39788760965347,1625.8770161858165,6.5204591260492055,88.29938248297731,233.33282264932663
2024-01-04 10:00:00,39.85388149115895,3923.0654304944987,46.39313768123328,20.263263413534315,625.3301699544539
2024-01-04 11:00:00,23.813501017161418,7153.8281529351525,90.92202058615601,58.758587110940184,747.078267129029
2024-01-04 12:00:00,38.65893930293973,7613.124156039872,53.870179795271426,70.11395944174737,218.7138889065392
2024-01-04 13:00:00,39.51099932160482,4271.810578749088,49.781250803429025,68.01118854469726,59.94330086130828
2024-01-04 14:00:00,63.77637070028384,5293.879724474954,10.547369995663058,40.81516908666981,130.97374299417407
2024-01-04 15:00:00,58.253448281312785,2169.2376226445267,65.6780104724294,1.5394891691308477,605.9969672710255
2024-01-04 16:00:00,73.23276455457959,7938.180382958836,82.21031606002255,58.29260568042631,849.4464062257355
2024-01-04 17:00:00,48.33289550971696,2621.701909684104,38.04200075075623,25.310153917960875,44.99682123542436
2024-01-04 18:00:00,27.1756547562981,7599.12241894588,77.56118509253275,45.02542461428904,734.1512590416462
2024-01-04 19:00:00,62.7946872333797,5547.526542946579,96.44766539008116,95.75810150838173,341.31864595005214
2024-01-04 20:00:00,65.64710291701385,5254.157564152014,20.376645912768907,39.903531764243475,478.5283699195225
2024-01-04 21:00:00,53.67663185416978,4588.819577115561,52.33296311947413,83.98016066644267,928.8595498455657
2024-01-04 22:00:00,66.25803079727366,2614.6886820243108,28.713795808457554,18.854060574925114,331.9715047358455
2024-01-04 23:00:00,49.62773578186344,2235.696224038558,79.28544190338394,67.24604980250288,465.3369339394861
2024-01-05 00:00:00,51.363969762919645,2543.4034634912277,57.75933658811575,97.70069544389435,13.682414760681105
2024-01-05 01:00:00,45.652461101512976,2305.0678350097814,63.45824175503038,10.189310087293679,81.59872000483837
2024-01-05 02:00:00,21.52514760464571,6457.091314967273,79.79141596158941,0.8319942227192012,258.59159113478404
2024-01-05 03:00:00,26.473485619598268,3450.8768141671108,39.59704726624549,43.35827926326144,27.852240821074403
2024-01-05 04:00:00,21.885751141204054,1404.8987359437747,91.50900684070432,9.26254830513672,631.3753260482509
2024-01-05 05:00:00,58.184624675826825,7783.718410985679,53.302886724614,74.83843496762313,426.3983568016225
2024-01-05 06:00:00,38.8613588645796,7186.50119474398,15.7954822835348,91.45486638485589,548.145202728022
2024-01-05 07:00:00,50.514241469882165,7494.265982366491,69.58991181688025,43.402097270875885,174.64718589632955
2024-01-05 08:00:00,74.45398843556558,7964.354758525047,79.32613504382545,25.871164215544095,295.9320294366161
2024-01-05 09:00:00,34.9575337489325,2217.2667445364114,31.67616770675267,43.44033190066098,663.8244748527251
2024-01-05 10:00:00,44.62297538213778,3773.694132318611,85.7179256998753,72.3447817850001,965.3027236303998
2024-01-05 11:00:00,65.33306831258292,6307.669329928639,90.61432547657664,0.9054161580370979,50.4167736022092
2024-01-05 12:00:00,33.72788992949735,5872.144326376546,27.690448737780894,58.945398948469716,890.3843208552661
2024-01-05 13:00:00,24.618794589727578,2077.2713443789853,98.3521472715222,61.329168488737906,576.8812013112084
2024-01-05 14:00:00,37.38508717482608,6710.831874934324,14.071152804875842,63.76882468959355,563.9195667556237
2024-01-05 15:00:00,29.673277235240263,2571.0840028566245,20.201566840248997,24.202207998087722,500.27853520776034
2024-01-05 16:00:00,75.78185914055439,2566.7233037583615,18.422483923802613,71.40527233781268,69.39408590418338
2024-01-05 17:00:00,68.48722277386501,4758.8209602538955,89.39897100078704,9.13914863317764,89.87685173616067
2024-01-05 18:00:00,58.00422539062541,5150.579543891922,65.42925523249619,19.92703364668008,600.912005659086
2024-01-05 19:00:00,72.28763541126307,5060.6034548646785,15.210428322227287,87.74700466544819,340.9585714355583
2024-01-05 20:00:00,68.22032461394687,1640.4078617842843,44.032341836834895,73.87231507265663,917.2680665776807
2024-01-05 21:00:00,31.194203533162153,7142.226038412663,61.529802506980204,1.3745554011345251,406.59053735947225
2024-01-05 22:00:00,73.55353990939867,2859.2002981209425,8.34640849893833,24.83762603698002,143.2814587026411
2024-01-05 23:00:00,52.36053451493904,1906.604448979629,88.24163684073388,21.440648299316457,714.718833502036
2024-01-06 00:00:00,68.44640930984374,7221.23655908284,80.36035354415351,27.080632803697256,293.35342144100986
2024-01-06 01:00:00,73.7654779954096,7689.560487608273,50.52067735766382,24.755977027988642,525.4703073558932
2024-01-06 02:00:00,39.08020849831183,7034.893320858155,96.71266152591704,6.252629574284574,697.83278550517
2024-01-06 03:00:00,26.603115471660605,6666.612523074146,41.77609792750997,45.894051659682034,900.2641112020704
2024-01-06 04:00:00,33.6761097525165,5586.693864473152,98.41103190364979,73.27334747861651,792.1911948016761
2024-01-06 05:00:00,45.626467317575376,4856.001594263975,66.79199988036271,60.67317247174364,676.3610678727241
2024-01-06 06:00:00,69.08088595534959,1608.9073193798708,63.467127325394145,67.28716685980798,679.6331823951435
2024-01-06 07:00:00,71.64383499538062,3859.172491494891,16.5954895295785,8.114917853623915,945.9246440320866
2024-01-06 08:00:00,20.417127831871444,3608.8196190861977,88.1927758304644,95.14907101767872,295.82409749653607
2024-01-06 09:00:00,50.64483815465394,2818.2764863222837,42.74896879206152,83.84918338430248,1.1120941961874076
2024-01-06 10:00:00,45.04466018892674,6063.9407958200945,16.223340578247935,80.50903184956627,271.9545593981987
2024-01-06 11:00:00,33.326468628243816,4471.130145551396,1.260751997575904,82.29838050417675,217.891379626744
2024-01-06 12:00:00,27.19192204002097,1567.3235113535357,55.975568363838256,93.27105081327613,661.8345851139982
2024-01-06 13:00:00,40.25691028421768,2541.2824136486793,52.739962212267635,54.42539661136977,633.7115997655291
2024-01-06 14:00:00,76.57458223475115,5782.811345617171,71.93536223691585,20.02820178676259,593.4613827047239
2024-01-06 15:00:00,39.39217592124531,1532.9160164321013,89.02580530178021,61.678360785254114,16.2434432094537
2024-01-06 16:00:00,51.12743730460197,6958.448398341381,7.9406584643029525,74.2881493667939,728.7780544506475
2024-01-06 17:00:00,62.18113753371067,4466.02568909782,73.14964903403623,73.79173933540254,323.5304124854915
2024-01-06 18:00:00,41.81777614275764,4364.106041286535,18.741194409758222,52.14490241668801,665.0559890066311
2024-01-06 19:00:00,78.30692496325764,5146.854492616623,85.8177053157164,6.845871933357806,556.5784285021533
2024-01-06 20:00:00,77.74683769652668,6772.766761476044,81.90635138616561,37.11129384301278,342.73092542790715
2024-01-06 21:00:00,35.10693774952185,3434.6644553153515,54.07937549855444,92.07666084633573,134.57626710410776
2024-01-06 22:00:00,49.83491035354312,5746.113067913445,71.02427986233116,58.4448909757426,94.41889766048095
2024-01-06 23:00:00,38.052698589006184,4960.123747970538,31.43501131837484,53.83319432557134,831.5183331122236
2024-01-07 00:00:00,37.090429662648056,2869.197891185949,47.116789893281464,26.885351438219352,918.397542081558
2024-01-07 01:00:00,22.21321684127197,7150.409904486106,82.16368977104716,36.84489199165789,649.7880467642996
2024-01-07 02:00:00,56.57386003879381,6581.982151248497,45.92651971732139,89.53460891531692,103.43411486048338
2024-01-07 03:00:00,50.16074139373169,5609.162842608978,35.77982653254418,66.64630475268358,402.02721688824073
2024-01-07 04:00:00,23.08872507499936,6954.072103659693,49.421244725029986,78.73870267523328,728.9392001051572
2024-01-07 05:00:00,36.71878785419669,7071.059406718617,82.82492524372184,45.434542306765515,779.8208840100681
2024-01-07 06:00:00,74.49595315799922,5958.540837005244,33.520804737087275,63.024721945615795,118.2186222910886
2024-01-07 07:00:00,34.37371344001835,6859.093298545704,17.37615931357438,24.838360874320752,0.03071884538241587
2024-01-07 08:00:00,28.693692325473386,5882.300231684985,71.20140203307808,70.54608302834863,712.137045880605
2024-01-07 09:00:00,49.36716561665378,5760.985402322103,82.59782127080818,42.76013337033373,356.59617598620565
2024-01-07 10:00:00,79.13902724663603,5330.2796475062905,10.063747852353334,44.25455148147456,254.48133161826024
2024-01-07 11:00:00,34.523316290690026,6269.016476903488,23.98741127559447,64.93223245768817,12.89746978952544
2024-01-07 12:00:00,60.328132844352716,2110.2357370515156,14.19719897609939,93.62806214689266,540.2994067614997
2024-01-07 13:00:00,65.69717691972306,7166.095314392499,34.79414115821666,6.400634660862092,851.1507354259818
2024-01-07 14:00:00,34.25825263954398,7102.904694216624,45.035097890541266,82.47432373470076,957.6316462725879
2024-01-07 15:00:00,63.692980916711576,1204.730981241914,74.88263369633064,29.238311041219312,565.7449506132892
2024-01-07 16:00:00,42.06698796315519,6780.7172539533385,65.11475848816741,44.391945450637785,514.4613277398942
2024-01-07 17:00:00,57.938349835614765,1902.0890723141165,62.092856747843115,2.1913328775008956,85.05638548924111
2024-01-07 18:00:00,58.01178264565368,3345.8319798139933,35.23749466096544,30.1046077834313,548.8728015425997
2024-01-07 19:00:00,52.14648104448551,6204.557794041254,84.144755308476,50.26312426301305,379.97907896539465
2024-01-07 20:00:00,25.4173862032645,2125.319272338157,47.128716739816454,5.617607734743901,607.1352808835769
2024-01-07 21:00:00,70.11814973535428,6725.769168833435,97.91049380151546,49.10957293831652,388.7263478765467
2024-01-07 22:00:00,39.24680389830415,6824.939245704193,63.41421382957368,92.71106288584274,240.29912345036675
2024-01-07 23:00:00,31.191110623991253,4552.274136325854,12.626474156450273,10.539321810780521,94.9652752283765
2024-01-08 00:00:00,22.446508493285833,1044.701102017835,67.6177562075434,76.44407280755044,314.91844458889574
2024-01-08 01:00:00,55.45357659129451,3009.266932224389,32.5104015431699,40.967105337599264,96.64483428775227
2024-01-08 02:00:00,60.653861710536944,5318.488428630196,68.63271966860974,65.5173714524338,176.89695082398393
2024-01-08 03:00:00,20.995269735671368,7868.303246191965,6.964114816240574,26.023659798522935,987.3361585795459
2024-01-08 04:00:00,50.72558349795686,5422.694689116679,17.48814371759594,15.949226254135828,444.1035569066186
2024-01-08 05:00:00,33.58974651187628,2818.6250674491184,85.57372589057863,16.046261427122644,531.8717665050166
2024-01-08 06:00:00,58.71036742456699,5438.039921697279,22.71795570235149,7.049194564314465,873.6185287372153
2024-01-08 07:00:00,30.461985740299486,4779.897658010988,83.704112524294,18.564670490124303,995.5689004906878
2024-01-08 08:00:00,61.456264286147956,6458.917766058005,27.927608845441043,66.42193849889682,582.7144493446815
2024-01-08 09:00:00,43.20412077803225,1748.864471788709,64.28819100587077,88.16906118435081,812.4738210441717
2024-01-08 10:00:00,76.20379932420407,6327.195317514196,69.4150573509831,81.41256855911618,326.94102433667524
2024-01-08 11:00:00,28.251256648759593,4788.866050732771,51.265475314505295,68.51343098744842,305.7439574472911
2024-01-08 12:00:00,40.46398106301551,7740.944027012963,30.531067669673128,11.043186341110268,402.7037209945602
2024-01-08 13:00:00,26.808411274435343,3393.105162270803,21.264437637109612,28.918744629594983,672.5072626736492
2024-01-08 14:00:00,75.48161709671376,5428.353251937637,3.318935456242622,30.980687532246897,682.1916892550987
2024-01-08 15:00:00,72.64036120285886,7524.196738570122,30.39464012407238,24.99569463976212,315.2394346494508
2024-01-08 16:00:00,35.47649766290934,1717.5680959347546,65.3162790531283,51.50056597097231,133.2099241366287
2024-01-08 17:00:00,59.59904276205074,7560.599410655158,93.83048184484826,53.55538148796726,632.3962564655086
2024-01-08 18:00:00,69.03333201207295,5815.200056105694,87.1204482263052,35.68859751711102,128.32586218876452
2024-01-08 19:00:00,53.31204869596774,1474.8594137362034,76.60647765353026,35.3789158736436,578.49250822933
2024-01-08 20:00:00,51.77903470136039,3106.7449686277137,78.84473432532987,82.85555979060814,693.422128056309
2024-01-08 21:00:00,34.5111374540271,5957.204620516971,66.49849034759953,78.92928483196856,700.6114963944516
2024-01-08 22:00:00,25.586166068353954,1471.4542102814019,26.0286857566003,30.779583168074566,753.4721106595968
2024-01-08 23:00:00,73.83294547719962,5075.1932212339125,90.71950307058299,91.37884438732593,872.8594215656645
2024-01-09 00:00:00,74.02508342979982,3421.181398670697,67.0732311905834,95.2815017002506,499.9589919647884
2024-01-09 01:00:00,57.986087436396076,5346.40862437234,56.04406309804399,32.67425420300408,730.2491895295711
2024-01-09 02:00:00,40.34178746292204,1320.19423668759,11.098946921348107,35.442494879305485,619.1727353658367
2024-01-09 03:00:00,40.95257447675965,7100.757643066634,44.70555438064254,50.56341534219588,186.63993979768256
2024-01-09 04:00:00,63.557340732214364,7814.422784241779,46.03582712019263,94.11208125336735,25.68964486940817
2024-01-09 05:00:00,73.82661559715463,7782.1449869998405,86.45636095226699,87.63194331423115,284.54138567693377
2024-01-09 06:00:00,73.22518545590704,6247.562822200473,54.66482201877885,10.25679625835898,443.0337063376194
2024-01-09 07:00:00,66.79253275145743,1910.6036809144239,38.04005489704097,39.27307432714162,617.1059444286562
2024-01-09 08:00:00,58.52189876925726,6307.842371503158,97.68003285106593,55.33711897497719,849.9593305032054
2024-01-09 09:00:00,25.04839789970293,1172.1084152116105,11.072059332631568,50.313247255154,196.24571670616564
2024-01-09 10:00:00,29.697722845676825,1154.8648607029809,42.25484283119446,19.38630679368927,125.54978989847709
2024-01-09 11:00:00,73.91325131162475,3265.271534046789,4.202467517140529,85.88167711681547,963.4799474743276
2024-01-09 12:00:00,56.3857435795754,4420.502332832661,73.99041207669303,67.69407829968374,108.04455937640711
2024-01-09 13:00:00,20.55182309699778,6392.851924654552,91.80765521991506,83.79083748518036,478.49107010718916
2024-01-09 14:00:00,26.088292571961926,5783.067636245536,28.003732955048942,85.87642793494722,585.5637287933018
2024-01-09 15:00:00,59.81010614648335,4121.318944637238,85.83416767991208,74.83558536657398,541.3744209074382
2024-01-09 16:00:00,20.30369503077312,2915.386663971661,29.221823046189776,43.92106012497173,86.0321570329432
2024-01-09 17:00:00,29.648483085049918,7979.871501103978,91.07701616439152,61.054675501542455,57.02691400361937
2024-01-09 18:00:00,52.924027361995165,3983.269115651811,75.3961903596784,16.036540611974313,105.48342746103567
2024-01-09 19:00:00,61.513711861561596,4159.7091703077285,80.49067768414386,67.36454174749078,585.5876838726125
2024-01-09 20:00:00,59.11767557015603,2145.3667483416843,1.80065556004545,17.925325573928074,544.3448876343211
2024-01-09 21:00:00,33.45615856763359,6563.6668412495055,96.2810357074026,69.39495905101568,233.74079203674424
2024-01-09 22:00:00,62.73075328085215,5855.77558047042,72.66709920703232,22.959816075396866,637.7741418455915
2024-01-09 23:00:00,34.23494524980801,2545.3872895213226,30.47510953861333,11.755130015021997,820.0675020556494
2024-01-10 00:00:00,39.52398188955606,1576.6673193108988,82.9394664858847,16.52844901429574,41.57895984659377
2024-01-10 01:00:00,64.78948430708145,5763.495114522992,28.152119841492997,0.1992135219070268,498.12994354804243
2024-01-10 02:00:00,58.97797394283288,5581.578499967946,87.2753839566128,71.87396178535302,689.3104121026903
2024-01-10 03:00:00,70.95340462965068,2912.8166889874656,11.258039041193701,73.24010490583791,252.31192706968707
2024-01-10 04:00:00,59.4567735380206,7656.044935752872,70.36859774607957,51.493334991325945,307.7709052931491
2024-01-10 05:00:00,54.098516200128294,2057.4052424663014,54.069847664491036,16.13628010553837,613.6379029893839
2024-01-10 06:00:00,25.620486069685548,4026.3436072982136,9.653447019544082,8.355433751068976,897.9352934437369
2024-01-10 07:00:00,42.06294818356601,7605.311441173192,24.189382825883897,1.912896643728701,809.9244203028993
2024-01-10 08:00:00,35.91214206090353,3938.091218482856,1.240403627731479,16.57481769652207,583.1302190995835
2024-01-10 09:00:00,34.63937860274501,5469.681633648599,46.876796546450585,89.08555349831467,730.2217177572492
2024-01-10 10:00:00,78.38063328514673,3783.1607857395597,30.126526076000037,24.153684170168177,364.8224702077987
2024-01-10 11:00:00,43.58586348000563,2919.5064164406904,59.83574842977588,35.42713272172156,640.9655280987578
2024-01-10 12:00:00,73.5227933106268,7887.843535718797,29.72378077086172,10.534548448133318,466.181591127557
2024-01-10 13:00:00,57.86831755983577,3865.3380442053012,29.99191115069847,22.236130474817028,189.9361364575609
2024-01-10 14:00:00,67.6886782124989,7258.694425753941,74.31931987316034,51.922457078020514,701.7382738772571
2024-01-10 15:00:00,50.15822558631153,2609.682241237603,4.814283597835345,60.775268309565256,556.4646373488221
2024-01-10 16:00:00,54.614233077581545,2491.732928175583,90.28949951919873,24.535231416621105,358.6215819535914
2024-01-10 17:00:00,49.55106162913184,1217.9385801915796,85.22638743911814,5.773215922511721,911.3391900786307
2024-01-10 18:00:00,31.71457926788267,5561.667777631195,66.78046832264066,39.10328691273987,20.934117826733267
2024-01-10 19:00:00,63.34712691569032,3579.684406066328,59.32215701073843,23.420337092633414,315.773151249496
2024-01-10 20:00:00,36.846341746451344,7050.50774887746,89.23024981396523,21.955392322980195,56.881397777646555
2024-01-10 21:00:00,21.45895798588723,4312.4693468409005,18.533017952871443,95.98628027134552,766.5273162216272
2024-01-10 22:00:00,58.72833775443007,7777.353995403052,7.896916219082861,61.63004859257241,702.1074541137926
2024-01-10 23:00:00,30.626640764422937,2298.678609921848,23.95101699095381,55.68784431720959,331.352218736317
2024-01-11 00:00:00,76.42751506117486,7080.362175689275,79.45782787001903,41.57751035233219,675.662902207073
2024-01-11 01:00:00,77.23571462015525,6436.177969542192,3.4670266726483323,42.89443334301443,395.93722619594985
2024-01-11 02:00:00,74.89186341322691,6396.452912508364,58.280683508348964,54.090500383808084,756.2537914224343
2024-01-11 03:00:00,42.20952201532666,6913.482596818214,99.54375161913099,69.64298070361072,454.1836627367061
2024-01-11 04:00:00,20.927396991732046,6327.167936600992,85.56960938375394,70.21460961818295,412.2797278316656
2024-01-11 05:00:00,75.69911375526353,5383.542251419908,52.14456890435895,17.169390770544958,934.729915488301
2024-01-11 06:00:00,45.69104889903886,1918.7141437767132,6.364090928664234,50.0112752076627,250.87909989070022
2024-01-11 07:00:00,77.99928914262017,1227.6832564387635,83.13735143857099,41.195809503410196,120.44733999656543
2024-01-11 08:00:00,77.81719862535516,7445.934934709808,59.89785081772106,87.05269662693841,584.5431132594582
2024-01-11 09:00:00,71.1805673280416,5316.552201645166,11.493299705956684,63.14189212183764,969.3218122841789
2024-01-11 10:00:00,37.66693352417514,6575.761036833234,9.38572848233562,53.25040664159818,377.83921372718663
2024-01-11 11:00:00,43.105863716115515,4370.65646058785,90.96268194365923,11.539464217891737,62.03676362878152
2024-01-11 12:00:00,71.06820029101141,1821.1573227367612,66.92002629380784,60.56378893234115,339.30526730956745
2024-01-11 13:00:00,39.01532030937666,1876.300545417853,82.92867993167555,11.720390568023342,505.93165431955845
2024-01-11 14:00:00,30.16956480116555,5798.9570106027995,87.89789002822673,33.720657556575205,161.9230066322137
2024-01-11 15:00:00,53.40807574750101,4012.1412642962387,57.17723520483222,14.284196481433186,658.102218056492
2024-01-11 16:00:00,76.16928644964686,2403.6730869023568,51.74463517550413,69.20736470243689,997.7493890102006
2024-01-11 17:00:00,61.76178780049838,4441.161827190058,43.042741032099016,20.62521138361526,451.73947598144383
2024-01-11 18:00:00,54.203670205361895,1449.4625595259386,31.69465877911193,39.1859373188026,354.72855673021263
2024-01-11 19:00:00,25.830589626246113,5073.799813400792,43.459596085871176,89.56747776187787,400.70416683446666
